provincia_iso,provincia,dia,mes,año,num_casos
HU,Huesca,25,06,2020,24
J,Jaen,25,06,2020,0
L,Lleida,25,06,2020,62
LE,Leon,25,06,2020,2
LO,La Rioja,25,06,2020,0
LU,Lugo,25,06,2020,10
M,Madrid,25,06,2020,57
MA,Malaga,25,06,2020,6
ME,Melilla,25,06,2020,0
MU,Murcia,25,06,2020,5
,Navarra,25,06,2020,6
O,Asturias,25,06,2020,0
OR,Ourense,25,06,2020,0
P,Palencia,25,06,2020,1
PM,Islas Baleares,25,06,2020,1
PO,Pontevedra,25,06,2020,0
S,Cantabria,25,06,2020,0
SA,Salamanca,25,06,2020,1
SE,Sevilla,25,06,2020,0
SG,Segovia,25,06,2020,2
SO,Soria,25,06,2020,0
SS,Guipuzcoa,25,06,2020,2
T,Tarragona,25,06,2020,1
TE,Teruel,25,06,2020,0
TF,Santa Cruz de Tenerife,25,06,2020,0
TO,Toledo,25,06,2020,6
V,Valencia,25,06,2020,5
VA,Valladolid,25,06,2020,5
VI,Alava,25,06,2020,3
Z,Zaragoza,25,06,2020,19
ZA,Zamora,25,06,2020,2
A,Alicante,26,06,2020,1
AB,Albacete,26,06,2020,2
AL,Almeria,26,06,2020,0
AV,Avila,26,06,2020,2
B,Barcelona,26,06,2020,108
BA,Badajoz,26,06,2020,0
BI,Bizkaia,26,06,2020,6
BU,Burgos,26,06,2020,1
C,A Coruña,26,06,2020,0
CA,Cadiz,26,06,2020,3
CC,Caceres,26,06,2020,0
CE,Ceuta,26,06,2020,0
CO,Cordoba,26,06,2020,0
CR,Ciudad Real,26,06,2020,7
CS,Castellon,26,06,2020,2
CU,Cuenca,26,06,2020,0
GC,Las Palmas,26,06,2020,1
GI,Girona,26,06,2020,16
GR,Granada,26,06,2020,10
GU,Guadalajara,26,06,2020,1
H,Huelva,26,06,2020,0
HU,Huesca,26,06,2020,12
J,Jaen,26,06,2020,2
L,Lleida,26,06,2020,82
LE,Leon,26,06,2020,2
LO,La Rioja,26,06,2020,0
LU,Lugo,26,06,2020,3
M,Madrid,26,06,2020,53
MA,Malaga,26,06,2020,2
ME,Melilla,26,06,2020,0
MU,Murcia,26,06,2020,7
,Navarra,26,06,2020,6
O,Asturias,26,06,2020,0
OR,Ourense,26,06,2020,0
P,Palencia,26,06,2020,0
PM,Islas Baleares,26,06,2020,10
PO,Pontevedra,26,06,2020,0
S,Cantabria,26,06,2020,3
SA,Salamanca,26,06,2020,1
SE,Sevilla,26,06,2020,2
SG,Segovia,26,06,2020,3
SO,Soria,26,06,2020,0
SS,Guipuzcoa,26,06,2020,4
T,Tarragona,26,06,2020,2
TE,Teruel,26,06,2020,0
TF,Santa Cruz de Tenerife,26,06,2020,0
TO,Toledo,26,06,2020,5
V,Valencia,26,06,2020,12
VA,Valladolid,26,06,2020,6
VI,Alava,26,06,2020,3
Z,Zaragoza,26,06,2020,9
ZA,Zamora,26,06,2020,0
A,Alicante,27,06,2020,0
AB,Albacete,27,06,2020,0
AL,Almeria,27,06,2020,1
AV,Avila,27,06,2020,2
B,Barcelona,27,06,2020,44
BA,Badajoz,27,06,2020,5
BI,Bizkaia,27,06,2020,4
BU,Burgos,27,06,2020,0
C,A Coruña,27,06,2020,2
CA,Cadiz,27,06,2020,1
CC,Caceres,27,06,2020,0
CE,Ceuta,27,06,2020,0
CO,Cordoba,27,06,2020,0
CR,Ciudad Real,27,06,2020,10
CS,Castellon,27,06,2020,6
CU,Cuenca,27,06,2020,1
GC,Las Palmas,27,06,2020,0
GI,Girona,27,06,2020,2
GR,Granada,27,06,2020,8
GU,Guadalajara,27,06,2020,0
H,Huelva,27,06,2020,0
HU,Huesca,27,06,2020,22
J,Jaen,27,06,2020,1
L,Lleida,27,06,2020,81
LE,Leon,27,06,2020,1
LO,La Rioja,27,06,2020,0
LU,Lugo,27,06,2020,4
M,Madrid,27,06,2020,21
MA,Malaga,27,06,2020,4
ME,Melilla,27,06,2020,0
MU,Murcia,27,06,2020,6
,Navarra,27,06,2020,7
O,Asturias,27,06,2020,0
OR,Ourense,27,06,2020,0
P,Palencia,27,06,2020,2
PM,Islas Baleares,27,06,2020,5
PO,Pontevedra,27,06,2020,2
S,Cantabria,27,06,2020,2
SA,Salamanca,27,06,2020,0
SE,Sevilla,27,06,2020,0
SG,Segovia,27,06,2020,2
SO,Soria,27,06,2020,1
SS,Guipuzcoa,27,06,2020,3
T,Tarragona,27,06,2020,1
TE,Teruel,27,06,2020,0
TF,Santa Cruz de Tenerife,27,06,2020,0
TO,Toledo,27,06,2020,6
V,Valencia,27,06,2020,7
VA,Valladolid,27,06,2020,4
VI,Alava,27,06,2020,4
Z,Zaragoza,27,06,2020,27
ZA,Zamora,27,06,2020,0
A,Alicante,28,06,2020,2
AB,Albacete,28,06,2020,2
AL,Almeria,28,06,2020,1
AV,Avila,28,06,2020,0
B,Barcelona,28,06,2020,49
BA,Badajoz,28,06,2020,4
BI,Bizkaia,28,06,2020,3
BU,Burgos,28,06,2020,0
C,A Coruña,28,06,2020,1
CA,Cadiz,28,06,2020,0
CC,Caceres,28,06,2020,0
CE,Ceuta,28,06,2020,0
CO,Cordoba,28,06,2020,0
CR,Ciudad Real,28,06,2020,7
CS,Castellon,28,06,2020,7
CU,Cuenca,28,06,2020,1
GC,Las Palmas,28,06,2020,0
GI,Girona,28,06,2020,3
GR,Granada,28,06,2020,12
GU,Guadalajara,28,06,2020,0
H,Huelva,28,06,2020,0
HU,Huesca,28,06,2020,8
J,Jaen,28,06,2020,1
L,Lleida,28,06,2020,57
LE,Leon,28,06,2020,0
LO,La Rioja,28,06,2020,2
LU,Lugo,28,06,2020,7
M,Madrid,28,06,2020,30
MA,Malaga,28,06,2020,12
ME,Melilla,28,06,2020,0
MU,Murcia,28,06,2020,3
,Navarra,28,06,2020,2
O,Asturias,28,06,2020,0
OR,Ourense,28,06,2020,1
P,Palencia,28,06,2020,2
PM,Islas Baleares,28,06,2020,5
PO,Pontevedra,28,06,2020,0
S,Cantabria,28,06,2020,0
SA,Salamanca,28,06,2020,0
SE,Sevilla,28,06,2020,0
SG,Segovia,28,06,2020,0
SO,Soria,28,06,2020,1
SS,Guipuzcoa,28,06,2020,5
T,Tarragona,28,06,2020,1
TE,Teruel,28,06,2020,0
TF,Santa Cruz de Tenerife,28,06,2020,0
TO,Toledo,28,06,2020,6
V,Valencia,28,06,2020,4
VA,Valladolid,28,06,2020,1
VI,Alava,28,06,2020,4
Z,Zaragoza,28,06,2020,9
ZA,Zamora,28,06,2020,0
A,Alicante,29,06,2020,3
AB,Albacete,29,06,2020,1
AL,Almeria,29,06,2020,4
AV,Avila,29,06,2020,0
B,Barcelona,29,06,2020,99
BA,Badajoz,29,06,2020,5
BI,Bizkaia,29,06,2020,6
BU,Burgos,29,06,2020,1
C,A Coruña,29,06,2020,1
CA,Cadiz,29,06,2020,3
CC,Caceres,29,06,2020,1
CE,Ceuta,29,06,2020,0
CO,Cordoba,29,06,2020,1
CR,Ciudad Real,29,06,2020,2
CS,Castellon,29,06,2020,3
CU,Cuenca,29,06,2020,1
GC,Las Palmas,29,06,2020,0
GI,Girona,29,06,2020,9
GR,Granada,29,06,2020,11
GU,Guadalajara,29,06,2020,5
H,Huelva,29,06,2020,0
HU,Huesca,29,06,2020,13
J,Jaen,29,06,2020,0
L,Lleida,29,06,2020,80
LE,Leon,29,06,2020,2
LO,La Rioja,29,06,2020,1
LU,Lugo,29,06,2020,9
M,Madrid,29,06,2020,53
MA,Malaga,29,06,2020,2
ME,Melilla,29,06,2020,0
MU,Murcia,29,06,2020,10
,Navarra,29,06,2020,1
O,Asturias,29,06,2020,1
OR,Ourense,29,06,2020,0
P,Palencia,29,06,2020,0
PM,Islas Baleares,29,06,2020,9
PO,Pontevedra,29,06,2020,0
S,Cantabria,29,06,2020,0
SA,Salamanca,29,06,2020,0
SE,Sevilla,29,06,2020,1
SG,Segovia,29,06,2020,5
SO,Soria,29,06,2020,0
SS,Guipuzcoa,29,06,2020,5
T,Tarragona,29,06,2020,5
TE,Teruel,29,06,2020,0
TF,Santa Cruz de Tenerife,29,06,2020,0
TO,Toledo,29,06,2020,7
V,Valencia,29,06,2020,12
VA,Valladolid,29,06,2020,3
VI,Alava,29,06,2020,3
Z,Zaragoza,29,06,2020,14
ZA,Zamora,29,06,2020,0
A,Alicante,30,06,2020,4
AB,Albacete,30,06,2020,0
AL,Almeria,30,06,2020,5
AV,Avila,30,06,2020,1
B,Barcelona,30,06,2020,86
BA,Badajoz,30,06,2020,7
BI,Bizkaia,30,06,2020,6
BU,Burgos,30,06,2020,0
C,A Coruña,30,06,2020,1
CA,Cadiz,30,06,2020,1
CC,Caceres,30,06,2020,0
CE,Ceuta,30,06,2020,0
CO,Cordoba,30,06,2020,0
CR,Ciudad Real,30,06,2020,6
CS,Castellon,30,06,2020,4
CU,Cuenca,30,06,2020,1
GC,Las Palmas,30,06,2020,5
GI,Girona,30,06,2020,8
GR,Granada,30,06,2020,15
GU,Guadalajara,30,06,2020,3
H,Huelva,30,06,2020,0
HU,Huesca,30,06,2020,23
J,Jaen,30,06,2020,1
L,Lleida,30,06,2020,93
LE,Leon,30,06,2020,0
LO,La Rioja,30,06,2020,0
LU,Lugo,30,06,2020,18
M,Madrid,30,06,2020,66
MA,Malaga,30,06,2020,4
ME,Melilla,30,06,2020,0
MU,Murcia,30,06,2020,3
,Navarra,30,06,2020,3
O,Asturias,30,06,2020,0
OR,Ourense,30,06,2020,0
P,Palencia,30,06,2020,0
PM,Islas Baleares,30,06,2020,3
PO,Pontevedra,30,06,2020,1
S,Cantabria,30,06,2020,1
SA,Salamanca,30,06,2020,4
SE,Sevilla,30,06,2020,0
SG,Segovia,30,06,2020,2
SO,Soria,30,06,2020,3
SS,Guipuzcoa,30,06,2020,7
T,Tarragona,30,06,2020,6
TE,Teruel,30,06,2020,3
TF,Santa Cruz de Tenerife,30,06,2020,0
TO,Toledo,30,06,2020,4
V,Valencia,30,06,2020,10
VA,Valladolid,30,06,2020,3
VI,Alava,30,06,2020,7
Z,Zaragoza,30,06,2020,10
ZA,Zamora,30,06,2020,0
A,Alicante,01,07,2020,5
AB,Albacete,01,07,2020,0
AL,Almeria,01,07,2020,3
AV,Avila,01,07,2020,1
B,Barcelona,01,07,2020,154
BA,Badajoz,01,07,2020,8
BI,Bizkaia,01,07,2020,5
BU,Burgos,01,07,2020,0
C,A Coruña,01,07,2020,3
CA,Cadiz,01,07,2020,1
CC,Caceres,01,07,2020,1
CE,Ceuta,01,07,2020,0
CO,Cordoba,01,07,2020,2
CR,Ciudad Real,01,07,2020,8
CS,Castellon,01,07,2020,3
CU,Cuenca,01,07,2020,0
GC,Las Palmas,01,07,2020,7
GI,Girona,01,07,2020,13
GR,Granada,01,07,2020,12
GU,Guadalajara,01,07,2020,2
H,Huelva,01,07,2020,0
HU,Huesca,01,07,2020,20
J,Jaen,01,07,2020,1
L,Lleida,01,07,2020,128
LE,Leon,01,07,2020,1
LO,La Rioja,01,07,2020,0
LU,Lugo,01,07,2020,19
M,Madrid,01,07,2020,63
MA,Malaga,01,07,2020,1
ME,Melilla,01,07,2020,0
MU,Murcia,01,07,2020,5
,Navarra,01,07,2020,6
O,Asturias,01,07,2020,1
OR,Ourense,01,07,2020,1
P,Palencia,01,07,2020,0
PM,Islas Baleares,01,07,2020,4
PO,Pontevedra,01,07,2020,1
S,Cantabria,01,07,2020,1
SA,Salamanca,01,07,2020,0
SE,Sevilla,01,07,2020,3
SG,Segovia,01,07,2020,2
SO,Soria,01,07,2020,2
SS,Guipuzcoa,01,07,2020,4
T,Tarragona,01,07,2020,4
TE,Teruel,01,07,2020,3
TF,Santa Cruz de Tenerife,01,07,2020,0
TO,Toledo,01,07,2020,9
V,Valencia,01,07,2020,15
VA,Valladolid,01,07,2020,2
VI,Alava,01,07,2020,0
Z,Zaragoza,01,07,2020,12
ZA,Zamora,01,07,2020,1
A,Alicante,02,07,2020,5
AB,Albacete,02,07,2020,1
AL,Almeria,02,07,2020,4
AV,Avila,02,07,2020,0
B,Barcelona,02,07,2020,117
BA,Badajoz,02,07,2020,3
BI,Bizkaia,02,07,2020,5
BU,Burgos,02,07,2020,0
C,A Coruña,02,07,2020,1
CA,Cadiz,02,07,2020,3
CC,Caceres,02,07,2020,1
CE,Ceuta,02,07,2020,0
CO,Cordoba,02,07,2020,0
CR,Ciudad Real,02,07,2020,7
CS,Castellon,02,07,2020,0
CU,Cuenca,02,07,2020,0
GC,Las Palmas,02,07,2020,1
GI,Girona,02,07,2020,11
GR,Granada,02,07,2020,5
GU,Guadalajara,02,07,2020,4
H,Huelva,02,07,2020,0
HU,Huesca,02,07,2020,10
J,Jaen,02,07,2020,0
L,Lleida,02,07,2020,112
LE,Leon,02,07,2020,2
LO,La Rioja,02,07,2020,0
LU,Lugo,02,07,2020,13
M,Madrid,02,07,2020,48
MA,Malaga,02,07,2020,2
ME,Melilla,02,07,2020,0
MU,Murcia,02,07,2020,2
,Navarra,02,07,2020,6
O,Asturias,02,07,2020,0
OR,Ourense,02,07,2020,1
P,Palencia,02,07,2020,1
PM,Islas Baleares,02,07,2020,3
PO,Pontevedra,02,07,2020,1
S,Cantabria,02,07,2020,0
SA,Salamanca,02,07,2020,0
SE,Sevilla,02,07,2020,0
SG,Segovia,02,07,2020,4
SO,Soria,02,07,2020,0
SS,Guipuzcoa,02,07,2020,5
T,Tarragona,02,07,2020,7
TE,Teruel,02,07,2020,0
TF,Santa Cruz de Tenerife,02,07,2020,0
TO,Toledo,02,07,2020,2
V,Valencia,02,07,2020,19
VA,Valladolid,02,07,2020,2
VI,Alava,02,07,2020,2
Z,Zaragoza,02,07,2020,11
ZA,Zamora,02,07,2020,0
A,Alicante,03,07,2020,1
AB,Albacete,03,07,2020,3
AL,Almeria,03,07,2020,9
AV,Avila,03,07,2020,1
B,Barcelona,03,07,2020,141
BA,Badajoz,03,07,2020,4
BI,Bizkaia,03,07,2020,6
BU,Burgos,03,07,2020,0
C,A Coruña,03,07,2020,0
CA,Cadiz,03,07,2020,0
CC,Caceres,03,07,2020,4
CE,Ceuta,03,07,2020,0
CO,Cordoba,03,07,2020,3
CR,Ciudad Real,03,07,2020,10
CS,Castellon,03,07,2020,4
CU,Cuenca,03,07,2020,0
GC,Las Palmas,03,07,2020,4
GI,Girona,03,07,2020,9
GR,Granada,03,07,2020,12
GU,Guadalajara,03,07,2020,2
H,Huelva,03,07,2020,0
HU,Huesca,03,07,2020,16
J,Jaen,03,07,2020,0
L,Lleida,03,07,2020,124
LE,Leon,03,07,2020,4
LO,La Rioja,03,07,2020,0
LU,Lugo,03,07,2020,21
M,Madrid,03,07,2020,79
MA,Malaga,03,07,2020,3
ME,Melilla,03,07,2020,0
MU,Murcia,03,07,2020,3
,Navarra,03,07,2020,8
O,Asturias,03,07,2020,0
OR,Ourense,03,07,2020,0
P,Palencia,03,07,2020,0
PM,Islas Baleares,03,07,2020,4
PO,Pontevedra,03,07,2020,0
S,Cantabria,03,07,2020,3
SA,Salamanca,03,07,2020,1
SE,Sevilla,03,07,2020,1
SG,Segovia,03,07,2020,2
SO,Soria,03,07,2020,1
SS,Guipuzcoa,03,07,2020,9
T,Tarragona,03,07,2020,5
TE,Teruel,03,07,2020,3
TF,Santa Cruz de Tenerife,03,07,2020,0
TO,Toledo,03,07,2020,6
V,Valencia,03,07,2020,10
VA,Valladolid,03,07,2020,1
VI,Alava,03,07,2020,3
Z,Zaragoza,03,07,2020,24
ZA,Zamora,03,07,2020,1
A,Alicante,04,07,2020,1
AB,Albacete,04,07,2020,0
AL,Almeria,04,07,2020,8
AV,Avila,04,07,2020,1
B,Barcelona,04,07,2020,105
BA,Badajoz,04,07,2020,4
BI,Bizkaia,04,07,2020,3
BU,Burgos,04,07,2020,1
C,A Coruña,04,07,2020,0
CA,Cadiz,04,07,2020,2
CC,Caceres,04,07,2020,0
CE,Ceuta,04,07,2020,0
CO,Cordoba,04,07,2020,0
CR,Ciudad Real,04,07,2020,5
CS,Castellon,04,07,2020,1
CU,Cuenca,04,07,2020,0
GC,Las Palmas,04,07,2020,2
GI,Girona,04,07,2020,6
GR,Granada,04,07,2020,11
GU,Guadalajara,04,07,2020,2
H,Huelva,04,07,2020,0
HU,Huesca,04,07,2020,16
J,Jaen,04,07,2020,0
L,Lleida,04,07,2020,137
LE,Leon,04,07,2020,0
LO,La Rioja,04,07,2020,0
LU,Lugo,04,07,2020,16
M,Madrid,04,07,2020,30
MA,Malaga,04,07,2020,3
ME,Melilla,04,07,2020,0
MU,Murcia,04,07,2020,6
,Navarra,04,07,2020,5
O,Asturias,04,07,2020,0
OR,Ourense,04,07,2020,0
P,Palencia,04,07,2020,0
PM,Islas Baleares,04,07,2020,3
PO,Pontevedra,04,07,2020,0
S,Cantabria,04,07,2020,0
SA,Salamanca,04,07,2020,0
SE,Sevilla,04,07,2020,0
SG,Segovia,04,07,2020,3
SO,Soria,04,07,2020,0
SS,Guipuzcoa,04,07,2020,3
T,Tarragona,04,07,2020,7
TE,Teruel,04,07,2020,0
TF,Santa Cruz de Tenerife,04,07,2020,2
TO,Toledo,04,07,2020,5
V,Valencia,04,07,2020,5
VA,Valladolid,04,07,2020,2
VI,Alava,04,07,2020,5
Z,Zaragoza,04,07,2020,14
ZA,Zamora,04,07,2020,0
A,Alicante,05,07,2020,3
AB,Albacete,05,07,2020,0
AL,Almeria,05,07,2020,3
AV,Avila,05,07,2020,0
B,Barcelona,05,07,2020,128
BA,Badajoz,05,07,2020,6
BI,Bizkaia,05,07,2020,6
BU,Burgos,05,07,2020,1
C,A Coruña,05,07,2020,1
CA,Cadiz,05,07,2020,0
CC,Caceres,05,07,2020,0
CE,Ceuta,05,07,2020,0
CO,Cordoba,05,07,2020,0
CR,Ciudad Real,05,07,2020,2
CS,Castellon,05,07,2020,4
CU,Cuenca,05,07,2020,0
GC,Las Palmas,05,07,2020,1
GI,Girona,05,07,2020,8
GR,Granada,05,07,2020,8
GU,Guadalajara,05,07,2020,3
H,Huelva,05,07,2020,1
HU,Huesca,05,07,2020,13
J,Jaen,05,07,2020,1
L,Lleida,05,07,2020,110
LE,Leon,05,07,2020,0
LO,La Rioja,05,07,2020,1
LU,Lugo,05,07,2020,20
M,Madrid,05,07,2020,36
MA,Malaga,05,07,2020,3
ME,Melilla,05,07,2020,0
MU,Murcia,05,07,2020,7
,Navarra,05,07,2020,1
O,Asturias,05,07,2020,0
OR,Ourense,05,07,2020,1
P,Palencia,05,07,2020,0
PM,Islas Baleares,05,07,2020,3
PO,Pontevedra,05,07,2020,1
S,Cantabria,05,07,2020,2
SA,Salamanca,05,07,2020,1
SE,Sevilla,05,07,2020,0
SG,Segovia,05,07,2020,0
SO,Soria,05,07,2020,0
SS,Guipuzcoa,05,07,2020,12
T,Tarragona,05,07,2020,7
TE,Teruel,05,07,2020,0
TF,Santa Cruz de Tenerife,05,07,2020,0
TO,Toledo,05,07,2020,2
V,Valencia,05,07,2020,4
VA,Valladolid,05,07,2020,1
VI,Alava,05,07,2020,5
Z,Zaragoza,05,07,2020,23
ZA,Zamora,05,07,2020,0
A,Alicante,06,07,2020,5
AB,Albacete,06,07,2020,0
AL,Almeria,06,07,2020,2
AV,Avila,06,07,2020,0
B,Barcelona,06,07,2020,206
BA,Badajoz,06,07,2020,2
BI,Bizkaia,06,07,2020,6
BU,Burgos,06,07,2020,2
C,A Coruña,06,07,2020,1
CA,Cadiz,06,07,2020,0
CC,Caceres,06,07,2020,0
CE,Ceuta,06,07,2020,0
CO,Cordoba,06,07,2020,1
CR,Ciudad Real,06,07,2020,9
CS,Castellon,06,07,2020,3
CU,Cuenca,06,07,2020,1
GC,Las Palmas,06,07,2020,2
GI,Girona,06,07,2020,17
GR,Granada,06,07,2020,14
GU,Guadalajara,06,07,2020,4
H,Huelva,06,07,2020,1
HU,Huesca,06,07,2020,24
J,Jaen,06,07,2020,0
L,Lleida,06,07,2020,155
LE,Leon,06,07,2020,5
LO,La Rioja,06,07,2020,0
LU,Lugo,06,07,2020,17
M,Madrid,06,07,2020,71
MA,Malaga,06,07,2020,3
ME,Melilla,06,07,2020,0
MU,Murcia,06,07,2020,8
,Navarra,06,07,2020,12
O,Asturias,06,07,2020,0
OR,Ourense,06,07,2020,0
P,Palencia,06,07,2020,2
PM,Islas Baleares,06,07,2020,4
PO,Pontevedra,06,07,2020,5
S,Cantabria,06,07,2020,0
SA,Salamanca,06,07,2020,2
SE,Sevilla,06,07,2020,2
SG,Segovia,06,07,2020,1
SO,Soria,06,07,2020,1
SS,Guipuzcoa,06,07,2020,27
T,Tarragona,06,07,2020,15
TE,Teruel,06,07,2020,8
TF,Santa Cruz de Tenerife,06,07,2020,1
TO,Toledo,06,07,2020,5
V,Valencia,06,07,2020,16
VA,Valladolid,06,07,2020,3
VI,Alava,06,07,2020,2
Z,Zaragoza,06,07,2020,43
ZA,Zamora,06,07,2020,0
A,Alicante,07,07,2020,4
AB,Albacete,07,07,2020,0
AL,Almeria,07,07,2020,5
AV,Avila,07,07,2020,0
B,Barcelona,07,07,2020,225
BA,Badajoz,07,07,2020,15
BI,Bizkaia,07,07,2020,5
BU,Burgos,07,07,2020,1
C,A Coruña,07,07,2020,0
CA,Cadiz,07,07,2020,2
CC,Caceres,07,07,2020,1
CE,Ceuta,07,07,2020,0
CO,Cordoba,07,07,2020,2
CR,Ciudad Real,07,07,2020,12
CS,Castellon,07,07,2020,3
CU,Cuenca,07,07,2020,0
GC,Las Palmas,07,07,2020,1
GI,Girona,07,07,2020,22
GR,Granada,07,07,2020,13
GU,Guadalajara,07,07,2020,2
H,Huelva,07,07,2020,0
HU,Huesca,07,07,2020,32
J,Jaen,07,07,2020,1
L,Lleida,07,07,2020,180
LE,Leon,07,07,2020,1
LO,La Rioja,07,07,2020,3
LU,Lugo,07,07,2020,20
M,Madrid,07,07,2020,66
MA,Malaga,07,07,2020,7
ME,Melilla,07,07,2020,0
MU,Murcia,07,07,2020,14
,Navarra,07,07,2020,14
O,Asturias,07,07,2020,0
OR,Ourense,07,07,2020,0
P,Palencia,07,07,2020,0
PM,Islas Baleares,07,07,2020,1
PO,Pontevedra,07,07,2020,1
S,Cantabria,07,07,2020,1
SA,Salamanca,07,07,2020,1
SE,Sevilla,07,07,2020,2
SG,Segovia,07,07,2020,2
SO,Soria,07,07,2020,1
SS,Guipuzcoa,07,07,2020,21
T,Tarragona,07,07,2020,13
TE,Teruel,07,07,2020,8
TF,Santa Cruz de Tenerife,07,07,2020,1
TO,Toledo,07,07,2020,1
V,Valencia,07,07,2020,19
VA,Valladolid,07,07,2020,2
VI,Alava,07,07,2020,8
Z,Zaragoza,07,07,2020,48
ZA,Zamora,07,07,2020,0
A,Alicante,08,07,2020,9
AB,Albacete,08,07,2020,0
AL,Almeria,08,07,2020,18
AV,Avila,08,07,2020,0
B,Barcelona,08,07,2020,236
BA,Badajoz,08,07,2020,5
BI,Bizkaia,08,07,2020,18
BU,Burgos,08,07,2020,3
C,A Coruña,08,07,2020,2
CA,Cadiz,08,07,2020,3
CC,Caceres,08,07,2020,1
CE,Ceuta,08,07,2020,0
CO,Cordoba,08,07,2020,1
CR,Ciudad Real,08,07,2020,13
CS,Castellon,08,07,2020,3
CU,Cuenca,08,07,2020,1
GC,Las Palmas,08,07,2020,8
GI,Girona,08,07,2020,28
GR,Granada,08,07,2020,25
GU,Guadalajara,08,07,2020,1
H,Huelva,08,07,2020,0
HU,Huesca,08,07,2020,19
J,Jaen,08,07,2020,2
L,Lleida,08,07,2020,212
LE,Leon,08,07,2020,3
LO,La Rioja,08,07,2020,5
LU,Lugo,08,07,2020,25
M,Madrid,08,07,2020,92
MA,Malaga,08,07,2020,7
ME,Melilla,08,07,2020,0
MU,Murcia,08,07,2020,16
,Navarra,08,07,2020,8
O,Asturias,08,07,2020,2
OR,Ourense,08,07,2020,2
P,Palencia,08,07,2020,1
PM,Islas Baleares,08,07,2020,4
PO,Pontevedra,08,07,2020,2
S,Cantabria,08,07,2020,2
SA,Salamanca,08,07,2020,1
SE,Sevilla,08,07,2020,0
SG,Segovia,08,07,2020,2
SO,Soria,08,07,2020,1
SS,Guipuzcoa,08,07,2020,16
T,Tarragona,08,07,2020,11
TE,Teruel,08,07,2020,3
TF,Santa Cruz de Tenerife,08,07,2020,0
TO,Toledo,08,07,2020,5
V,Valencia,08,07,2020,17
VA,Valladolid,08,07,2020,2
VI,Alava,08,07,2020,7
Z,Zaragoza,08,07,2020,53
ZA,Zamora,08,07,2020,0
A,Alicante,09,07,2020,7
AB,Albacete,09,07,2020,1
AL,Almeria,09,07,2020,9
AV,Avila,09,07,2020,1
B,Barcelona,09,07,2020,247
BA,Badajoz,09,07,2020,22
BI,Bizkaia,09,07,2020,15
BU,Burgos,09,07,2020,0
C,A Coruña,09,07,2020,2
CA,Cadiz,09,07,2020,3
CC,Caceres,09,07,2020,1
CE,Ceuta,09,07,2020,0
CO,Cordoba,09,07,2020,0
CR,Ciudad Real,09,07,2020,15
CS,Castellon,09,07,2020,2
CU,Cuenca,09,07,2020,2
GC,Las Palmas,09,07,2020,5
GI,Girona,09,07,2020,31
GR,Granada,09,07,2020,19
GU,Guadalajara,09,07,2020,2
H,Huelva,09,07,2020,0
HU,Huesca,09,07,2020,20
J,Jaen,09,07,2020,1
L,Lleida,09,07,2020,214
LE,Leon,09,07,2020,0
LO,La Rioja,09,07,2020,1
LU,Lugo,09,07,2020,16
M,Madrid,09,07,2020,92
MA,Malaga,09,07,2020,5
ME,Melilla,09,07,2020,0
MU,Murcia,09,07,2020,6
,Navarra,09,07,2020,29
O,Asturias,09,07,2020,0
OR,Ourense,09,07,2020,0
P,Palencia,09,07,2020,0
PM,Islas Baleares,09,07,2020,6
PO,Pontevedra,09,07,2020,2
S,Cantabria,09,07,2020,1
SA,Salamanca,09,07,2020,0
SE,Sevilla,09,07,2020,0
SG,Segovia,09,07,2020,1
SO,Soria,09,07,2020,2
SS,Guipuzcoa,09,07,2020,18
T,Tarragona,09,07,2020,17
TE,Teruel,09,07,2020,1
TF,Santa Cruz de Tenerife,09,07,2020,3
TO,Toledo,09,07,2020,8
V,Valencia,09,07,2020,19
VA,Valladolid,09,07,2020,4
VI,Alava,09,07,2020,6
Z,Zaragoza,09,07,2020,68
ZA,Zamora,09,07,2020,0
A,Alicante,10,07,2020,4
AB,Albacete,10,07,2020,2
AL,Almeria,10,07,2020,29
AV,Avila,10,07,2020,1
B,Barcelona,10,07,2020,367
BA,Badajoz,10,07,2020,45
BI,Bizkaia,10,07,2020,10
BU,Burgos,10,07,2020,1
C,A Coruña,10,07,2020,0
CA,Cadiz,10,07,2020,1
CC,Caceres,10,07,2020,0
CE,Ceuta,10,07,2020,0
CO,Cordoba,10,07,2020,0
CR,Ciudad Real,10,07,2020,15
CS,Castellon,10,07,2020,3
CU,Cuenca,10,07,2020,0
GC,Las Palmas,10,07,2020,2
GI,Girona,10,07,2020,38
GR,Granada,10,07,2020,14
GU,Guadalajara,10,07,2020,4
H,Huelva,10,07,2020,1
HU,Huesca,10,07,2020,28
J,Jaen,10,07,2020,1
L,Lleida,10,07,2020,232
LE,Leon,10,07,2020,2
LO,La Rioja,10,07,2020,10
LU,Lugo,10,07,2020,5
M,Madrid,10,07,2020,78
MA,Malaga,10,07,2020,12
ME,Melilla,10,07,2020,0
MU,Murcia,10,07,2020,9
,Navarra,10,07,2020,20
O,Asturias,10,07,2020,2
OR,Ourense,10,07,2020,1
P,Palencia,10,07,2020,1
PM,Islas Baleares,10,07,2020,8
PO,Pontevedra,10,07,2020,1
S,Cantabria,10,07,2020,1
SA,Salamanca,10,07,2020,0
SE,Sevilla,10,07,2020,2
SG,Segovia,10,07,2020,2
SO,Soria,10,07,2020,1
